date,home_team,away_team,home_score,away_score,total_runs
2024-04-19,SD,TOR,1,5,6
2024-04-19,LAD,NYM,4,9,13
2024-04-19,SF,AZ,1,17,18
2024-04-19,COL,SEA,0,0,0
2024-04-20,NYY,TB,0,2,2
2024-04-20,MIN,DET,4,3,7
2024-04-20,STL,MIL,5,12,17
2024-04-20,CHC,MIA,2,3,5
2024-04-20,CHC,MIA,5,3,8
2024-04-20,WSH,HOU,5,4,9
2024-04-20,LAD,NYM,4,6,10
2024-04-20,PIT,BOS,2,4,6
2024-04-20,SF,AZ,7,3,10
2024-04-20,PHI,CWS,9,5,14
2024-04-20,CLE,ATH,6,3,9
2024-04-20,CIN,LAA,7,5,12
2024-04-20,KC,BAL,7,9,16
2024-04-20,ATL,TEX,5,2,7
2024-04-20,COL,SEA,0,7,7
2024-04-20,SD,TOR,2,5,7
2024-04-21,WSH,HOU,6,0,6
2024-04-21,PIT,BOS,1,6,7
2024-04-21,PHI,CWS,8,2,10
2024-04-21,NYY,TB,5,4,9
2024-04-21,CIN,LAA,3,0,3
2024-04-21,CLE,ATH,6,2,8
2024-04-21,KC,BAL,0,5,5
2024-04-21,MIN,DET,1,6,7
2024-04-21,STL,MIL,0,2,2
2024-04-21,CHC,MIA,3,6,9
2024-04-21,COL,SEA,2,1,3
2024-04-21,COL,SEA,2,10,12
2024-04-21,SF,AZ,3,5,8
2024-04-21,LAD,NYM,10,0,10
2024-04-21,SD,TOR,6,3,9
2024-04-21,ATL,TEX,4,6,10
2024-04-22,NYY,ATH,0,2,2
2024-04-22,CIN,PHI,0,7,7
2024-04-22,PIT,MIL,4,2,6
2024-04-22,TB,DET,1,7,8
2024-04-22,ATL,MIA,3,0,3
2024-04-22,KC,TOR,3,5,8
2024-04-22,MIN,CWS,7,0,7
2024-04-22,STL,AZ,5,3,8
2024-04-22,COL,SD,1,3,4
2024-04-22,LAA,BAL,2,4,6
2024-04-22,SF,NYM,5,2,7
2024-04-23,CLE,BOS,4,1,5
2024-04-23,CIN,PHI,8,1,9
2024-04-23,PIT,MIL,2,1,3
2024-04-23,WSH,LAD,1,4,5
2024-04-23,TB,DET,2,4,6
2024-04-23,NYY,ATH,4,3,7
2024-04-23,ATL,MIA,5,0,5
2024-04-23,CHC,HOU,7,2,9
2024-04-23,KC,TOR,3,2,5
2024-04-23,MIN,CWS,6,5,11
2024-04-23,STL,AZ,1,14,15
2024-04-23,TEX,SEA,0,4,4
2024-04-23,COL,SD,7,4,11
2024-04-23,LAA,BAL,7,4,11
2024-04-23,SF,NYM,5,1,6
2024-04-24,STL,AZ,5,1,6
2024-04-24,SF,NYM,2,8,10
2024-04-24,LAA,BAL,5,6,11
2024-04-24,CLE,BOS,0,8,8
2024-04-24,CIN,PHI,7,4,11
2024-04-24,PIT,MIL,2,3,5
2024-04-24,WSH,LAD,2,11,13
2024-04-24,TB,DET,7,5,12
2024-04-24,NYY,ATH,7,3,10
2024-04-24,ATL,MIA,4,3,7
2024-04-24,CHC,HOU,4,3,7
2024-04-24,KC,TOR,3,2,5
2024-04-24,MIN,CWS,6,3,9
2024-04-24,TEX,SEA,5,1,6
2024-04-24,COL,SD,2,5,7
2024-04-25,PIT,MIL,5,7,12
2024-04-25,CLE,BOS,6,4,10
2024-04-25,CIN,PHI,0,5,5
2024-04-25,MIN,CWS,6,3,9
2024-04-25,KC,TOR,2,1,3
2024-04-25,CHC,HOU,3,1,4
2024-04-25,TEX,SEA,3,4,7
2024-04-25,COL,SD,10,9,19
2024-04-25,WSH,LAD,1,2,3
2024-04-25,NYY,ATH,1,3,4
2024-04-26,DET,KC,0,8,8
2024-04-26,BAL,ATH,2,3,5
2024-04-26,TOR,LAD,2,12,14
2024-04-26,BOS,CHC,1,7,8
2024-04-26,NYM,STL,2,4,6
2024-04-26,MIA,WSH,1,3,4
2024-04-26,ATL,CLE,6,2,8
2024-04-26,CWS,TB,9,4,13
2024-04-26,TEX,CIN,2,1,3
2024-04-26,MIL,NYY,7,6,13
2024-04-26,LAA,MIN,3,5,8
2024-04-26,SEA,AZ,6,1,7
2024-04-26,SD,PHI,3,9,12
2024-04-26,SF,PIT,3,0,3
2024-04-27,TOR,LAD,2,4,6
2024-04-27,BAL,ATH,7,0,7
2024-04-27,NYM,STL,4,7,11
2024-04-27,TEX,CIN,4,8,12
2024-04-27,BOS,CHC,17,0,17
2024-04-27,MIA,WSH,4,11,15
2024-04-27,COL,HOU,4,12,16
2024-04-27,DET,KC,6,5,11
2024-04-27,CWS,TB,8,7,15
2024-04-27,MIL,NYY,3,15,18
2024-04-27,ATL,CLE,2,4,6
2024-04-27,SD,PHI,1,5,6
2024-04-27,SF,PIT,3,4,7
2024-04-27,LAA,MIN,5,16,21
2024-04-27,SEA,AZ,3,1,4
2024-04-28,BAL,ATH,6,7,13
2024-04-28,ATL,CLE,4,3,7
2024-04-28,TOR,LAD,3,1,4
2024-04-28,DET,KC,4,1,5
2024-04-28,NYM,STL,4,2,6
2024-04-28,MIA,WSH,9,12,21
2024-04-28,CWS,TB,4,2,6
2024-04-28,MIL,NYY,5,15,20
2024-04-28,TEX,CIN,4,3,7
2024-04-28,COL,HOU,2,8,10
2024-04-28,SF,PIT,3,2,5
2024-04-28,LAA,MIN,5,11,16
2024-04-28,SEA,AZ,2,3,5
2024-04-28,SD,PHI,6,8,14
2024-04-28,BOS,CHC,5,4,9
2024-04-29,BAL,NYY,2,0,2
2024-04-29,MIA,WSH,2,7,9
2024-04-29,TOR,KC,6,5,11
2024-04-29,NYM,CHC,1,3,4
2024-04-29,CWS,MIN,2,3,5
2024-04-29,MIL,TB,0,1,1
2024-04-29,LAA,PHI,6,5,11
2024-04-29,AZ,LAD,4,8,12
2024-04-29,ATH,PIT,5,1,6
2024-04-29,SD,CIN,2,5,7
2024-04-29,SEA,ATL,2,1,3
2024-04-29,DET,STL,0,0,0
2024-04-30,DET,STL,1,2,3
2024-04-30,DET,STL,11,6,17
2024-04-30,BAL,NYY,4,2,6
2024-04-30,MIA,COL,7,6,13
2024-04-30,TOR,KC,1,4,5
2024-04-30,NYM,CHC,4,2,6
2024-04-30,BOS,SF,4,0,4
2024-04-30,CWS,MIN,5,6,11
2024-04-30,MIL,TB,8,2,10
2024-04-30,TEX,WSH,7,1,8
2024-04-30,HOU,CLE,10,9,19
2024-04-30,LAA,PHI,5,7,12
2024-04-30,AZ,LAD,4,3,7
2024-04-30,ATH,PIT,5,2,7
2024-04-30,SD,CIN,6,4,10
2024-04-30,SEA,ATL,3,2,5
2024-05-01,DET,STL,4,1,5
2024-05-01,MIL,TB,7,1,8
2024-05-01,CWS,MIN,5,10,15
2024-05-01,TOR,KC,1,6,7
2024-05-01,ATH,PIT,4,0,4
2024-05-01,SEA,ATL,2,5,7
2024-05-01,LAA,PHI,1,2,3
2024-05-01,SD,CIN,6,2,8
2024-05-01,BAL,NYY,0,2,2
2024-05-01,MIA,COL,4,1,5
2024-05-01,NYM,CHC,0,1,1
2024-05-01,BOS,SF,6,2,8
2024-05-01,TEX,WSH,0,1,1
2024-05-01,HOU,CLE,2,3,5
2024-05-01,AZ,LAD,0,8,8
2024-05-02,MIA,COL,5,4,9
2024-05-02,BAL,NYY,7,2,9
2024-05-02,NYM,CHC,7,6,13
2024-05-02,BOS,SF,1,3,4
2024-05-02,TEX,WSH,6,0,6
2024-05-02,HOU,CLE,8,2,10
2024-05-03,CHC,MIL,1,3,4
2024-05-03,CIN,BAL,0,3,3
2024-05-03,PIT,COL,2,3,5
2024-05-03,PHI,SF,4,3,7
2024-05-03,WSH,TOR,9,3,12
2024-05-03,TB,NYM,10,8,18
2024-05-03,NYY,DET,2,1,3
2024-05-03,CLE,LAA,0,6,6
2024-05-03,KC,TEX,7,1,8
2024-05-03,HOU,SEA,5,3,8
2024-05-03,MIN,BOS,5,2,7
2024-05-03,STL,CWS,3,0,3
2024-05-03,AZ,SD,1,7,8
2024-05-03,ATH,MIA,3,1,4
2024-05-03,LAD,ATL,4,3,7
2024-05-04,NYY,DET,5,3,8
2024-05-04,MIN,BOS,3,1,4
2024-05-04,STL,CWS,5,6,11
2024-05-04,CHC,MIL,6,5,11
2024-05-04,PIT,COL,1,0,1
2024-05-04,WSH,TOR,3,6,9
2024-05-04,ATH,MIA,20,4,24
2024-05-04,PHI,SF,14,3,17
2024-05-04,CLE,LAA,7,1,8
2024-05-04,CIN,BAL,1,2,3
2024-05-04,KC,TEX,4,15,19
2024-05-04,HOU,SEA,0,5,5
2024-05-04,TB,NYM,3,1,4
2024-05-04,AZ,SD,1,13,14
2024-05-04,LAD,ATL,11,2,13
2024-05-05,PIT,COL,5,3,8
2024-05-05,WSH,TOR,11,8,19
2024-05-05,NYY,DET,5,2,7
2024-05-05,CLE,LAA,4,1,5
2024-05-05,TB,NYM,7,6,13
2024-05-05,HOU,SEA,4,5,9
2024-05-05,KC,TEX,2,3,5
2024-05-05,MIN,BOS,2,9,11
2024-05-05,STL,CWS,1,5,6
2024-05-05,CHC,MIL,5,0,5
2024-05-05,ATH,MIA,3,12,15
2024-05-05,CIN,BAL,1,11,12
2024-05-05,AZ,SD,11,4,15
2024-05-05,LAD,ATL,5,1,6
2024-05-05,PHI,SF,5,4,9
2024-05-06,PHI,SF,6,1,7
2024-05-06,CLE,DET,2,1,3
2024-05-06,PIT,LAA,4,1,5
2024-05-06,TB,CWS,8,2,10
2024-05-06,KC,MIL,3,2,5
2024-05-06,CHC,SD,3,6,9
2024-05-06,MIN,SEA,3,1,4
2024-05-06,STL,NYM,3,4,7
2024-05-06,ATH,TEX,2,4,6
2024-05-06,LAD,MIA,6,3,9
2024-05-07,ATH,TEX,8,15,23
2024-05-07,CLE,DET,7,11,18
2024-05-07,CIN,AZ,2,6,8
2024-05-07,PIT,LAA,0,9,9
2024-05-07,PHI,TOR,10,1,11
2024-05-07,WSH,BAL,3,0,3
2024-05-07,TB,CWS,5,1,6
2024-05-07,NYY,HOU,10,3,13
2024-05-07,ATL,BOS,4,2,6
2024-05-07,CHC,SD,3,2,5
2024-05-07,MIN,SEA,6,10,16
2024-05-07,KC,MIL,5,6,11
2024-05-07,STL,NYM,5,7,12
2024-05-07,COL,SF,0,5,5
2024-05-07,LAD,MIA,8,2,10
2024-05-08,PIT,LAA,4,5,9
2024-05-08,PHI,TOR,3,5,8
2024-05-08,CLE,DET,5,4,9
2024-05-08,KC,MIL,6,4,10
2024-05-08,CHC,SD,0,3,3
2024-05-08,LAD,MIA,3,1,4
2024-05-08,ATH,TEX,9,4,13
2024-05-08,ATH,TEX,11,12,23
2024-05-08,CIN,AZ,3,4,7
2024-05-08,WSH,BAL,6,7,13
2024-05-08,TB,CWS,1,4,5
2024-05-08,NYY,HOU,9,4,13
2024-05-08,ATL,BOS,5,0,5
2024-05-08,MIN,SEA,6,3,9
2024-05-08,COL,SF,6,8,14
2024-05-08,STL,NYM,0,0,0
2024-05-09,CIN,AZ,4,5,9
2024-05-09,MIN,SEA,11,1,12
2024-05-09,COL,SF,9,1,10
2024-05-09,NYY,HOU,3,4,7
2024-05-09,CWS,CLE,3,2,5
2024-05-09,MIL,STL,7,1,8
2024-05-09,LAA,KC,4,10,14
2024-05-10,DET,HOU,2,5,7
2024-05-10,PIT,CHC,2,7,9
2024-05-10,TB,NYY,0,2,2
2024-05-10,BAL,AZ,4,2,6
2024-05-10,TOR,MIN,2,3,5
2024-05-10,BOS,WSH,1,5,6
2024-05-10,NYM,ATL,2,4,6
2024-05-10,MIA,PHI,2,8,10
2024-05-10,CWS,CLE,6,3,9
2024-05-10,MIL,STL,11,2,13
2024-05-10,COL,TEX,4,2,6
2024-05-10,LAA,KC,1,2,3
2024-05-10,SD,LAD,2,1,3
2024-05-10,SEA,ATH,8,1,9
2024-05-10,SF,CIN,2,4,6
2024-05-11,TOR,MIN,10,8,18
2024-05-11,BAL,AZ,5,4,9
2024-05-11,PIT,CHC,10,9,19
2024-05-11,BOS,WSH,4,2,6
2024-05-11,NYM,ATL,1,4,5
2024-05-11,MIA,PHI,3,8,11
2024-05-11,TB,NYY,7,2,9
2024-05-11,DET,HOU,8,2,10
2024-05-11,CWS,CLE,3,1,4
2024-05-11,SF,CIN,5,1,6
2024-05-11,MIL,STL,5,3,8
2024-05-11,COL,TEX,8,3,11
2024-05-11,SD,LAD,0,5,5
2024-05-11,LAA,KC,9,3,12
2024-05-11,SEA,ATH,1,8,9
2024-05-12,BAL,AZ,2,9,11
2024-05-12,BOS,WSH,3,2,5
2024-05-12,PIT,CHC,4,5,9
2024-05-12,TOR,MIN,1,5,6
2024-05-12,DET,HOU,3,9,12
2024-05-12,MIA,PHI,7,6,13
2024-05-12,TB,NYY,6,10,16
2024-05-12,CWS,CLE,0,7,7
2024-05-12,MIL,STL,3,4,7
2024-05-12,COL,TEX,3,1,4
2024-05-12,SF,CIN,6,5,11
2024-05-12,LAA,KC,2,4,6
2024-05-12,SD,LAD,4,0,4
2024-05-12,SEA,ATH,8,4,12
2024-05-12,NYM,ATL,4,3,7
2024-05-13,BAL,TOR,2,3,5
2024-05-13,DET,MIA,6,5,11
2024-05-13,BOS,TB,3,5,8
2024-05-13,NYM,PHI,4,5,9
2024-05-13,ATL,CHC,2,0,2
2024-05-13,MIL,PIT,6,8,14
2024-05-13,TEX,CLE,0,7,7
2024-05-13,HOU,ATH,9,2,11
2024-05-13,LAA,STL,5,10,15
2024-05-13,AZ,CIN,6,5,11
2024-05-13,SD,COL,4,5,9
2024-05-13,SEA,KC,6,2,8
2024-05-13,SF,LAD,4,6,10
2024-05-13,CWS,WSH,0,0,0
2024-05-14,NYM,PHI,0,4,4
2024-05-14,CWS,WSH,3,6,9
2024-05-14,CWS,WSH,4,0,4
2024-05-14,DET,MIA,0,1,1
2024-05-14,BOS,TB,5,4,9
2024-05-14,ATL,CHC,7,0,7
2024-05-14,MIN,NYY,1,5,6
2024-05-14,MIL,PIT,4,3,7
2024-05-14,TEX,CLE,4,7,11
2024-05-14,HOU,ATH,2,1,3
2024-05-14,LAA,STL,6,7,13
2024-05-14,AZ,CIN,2,6,8
2024-05-14,SD,COL,3,6,9
2024-05-14,SEA,KC,2,4,6
2024-05-14,SF,LAD,2,10,12
2024-05-14,BAL,TOR,0,0,0
2024-05-15,BAL,TOR,3,2,5
2024-05-15,DET,MIA,0,2,2
2024-05-15,MIL,PIT,10,2,12
2024-05-15,CWS,WSH,2,0,2
2024-05-15,AZ,CIN,2,1,3
2024-05-15,SD,COL,0,8,8
2024-05-15,SEA,KC,4,2,6
2024-05-15,PHI,NYM,10,5,15
2024-05-15,BOS,TB,3,4,7
2024-05-15,ATL,CHC,1,7,8
2024-05-15,MIN,NYY,0,4,4
2024-05-15,TEX,CLE,4,0,4
2024-05-15,HOU,ATH,3,0,3
2024-05-15,LAA,STL,7,2,9
2024-05-15,SF,LAD,4,1,5
2024-05-16,MIN,NYY,0,5,5
2024-05-16,PHI,NYM,5,6,11
2024-05-16,BOS,TB,5,7,12
2024-05-16,CHC,PIT,4,5,9
2024-05-16,HOU,ATH,8,1,9
2024-05-16,LAD,CIN,2,7,9
2024-05-17,CHC,PIT,3,9,12
2024-05-17,PHI,WSH,4,2,6
2024-05-17,BAL,SEA,9,2,11
2024-05-17,NYY,CWS,4,2,6
2024-05-17,TOR,TB,3,4,7
2024-05-17,CLE,MIN,3,2,5
2024-05-17,MIA,NYM,8,0,8
2024-05-17,ATL,SD,1,3,4
2024-05-17,KC,ATH,6,2,8
2024-05-17,TEX,LAA,3,9,12
2024-05-17,HOU,MIL,5,4,9
2024-05-17,STL,BOS,10,6,16
2024-05-17,AZ,DET,0,13,13
2024-05-17,LAD,CIN,7,3,10
2024-05-17,SF,COL,10,5,15
2024-05-18,NYY,CWS,6,1,7
2024-05-18,CHC,PIT,1,0,1
2024-05-18,TOR,TB,4,5,9
2024-05-18,BAL,SEA,3,4,7
2024-05-18,SF,COL,14,4,18
2024-05-18,MIA,NYM,10,9,19
2024-05-18,PHI,WSH,4,3,7
2024-05-18,CLE,MIN,11,4,15
2024-05-18,KC,ATH,5,3,8
2024-05-18,HOU,MIL,2,4,6
2024-05-18,STL,BOS,7,2,9
2024-05-18,TEX,LAA,3,2,5
2024-05-18,AZ,DET,3,8,11
2024-05-18,LAD,CIN,4,0,4
2024-05-18,ATL,SD,0,0,0
2024-05-19,STL,BOS,3,11,14
2024-05-19,BAL,SEA,6,3,9
2024-05-19,PHI,WSH,11,5,16
2024-05-19,NYY,CWS,7,2,9
2024-05-19,TOR,TB,5,2,7
2024-05-19,CLE,MIN,5,2,7
2024-05-19,MIA,NYM,3,7,10
2024-05-19,KC,ATH,8,4,12
2024-05-19,HOU,MIL,9,4,13
2024-05-19,CHC,PIT,2,3,5
2024-05-19,TEX,LAA,1,4,5
2024-05-19,SF,COL,4,1,5
2024-05-19,AZ,DET,6,4,10
2024-05-19,LAD,CIN,3,2,5
2024-05-19,ATL,SD,1,9,10
2024-05-20,ATL,SD,5,6,11
2024-05-20,ATL,SD,3,0,3
2024-05-20,TOR,CWS,9,3,12
2024-05-20,CLE,NYM,3,1,4
2024-05-20,MIA,MIL,3,2,5
2024-05-20,WSH,MIN,12,3,15
2024-05-20,TB,BOS,0,5,5
2024-05-20,NYY,SEA,4,5,9
2024-05-20,KC,DET,8,3,11
2024-05-20,STL,BAL,6,3,9
2024-05-20,HOU,LAA,7,9,16
2024-05-20,LAD,AZ,6,4,10
2024-05-21,CLE,NYM,7,6,13
2024-05-21,CIN,SD,2,0,2
2024-05-21,PIT,SF,7,6,13
2024-05-21,PHI,TEX,5,2,7
2024-05-21,MIA,MIL,5,7,12
2024-05-21,WSH,MIN,0,10,10
2024-05-21,TB,BOS,2,5,7
2024-05-21,NYY,SEA,3,6,9
2024-05-21,TOR,CWS,0,5,5
2024-05-21,KC,DET,10,3,13
2024-05-21,CHC,ATL,4,3,7
2024-05-21,STL,BAL,3,1,4
2024-05-21,HOU,LAA,6,5,11
2024-05-21,ATH,COL,5,4,9
2024-05-21,LAD,AZ,3,7,10
2024-05-22,STL,BAL,3,1,4
2024-05-22,WSH,MIN,2,3,5
2024-05-22,CLE,NYM,6,3,9
2024-05-22,STL,BAL,5,4,9
2024-05-22,HOU,LAA,1,2,3
2024-05-22,KC,DET,8,3,11
2024-05-22,CIN,SD,3,7,10
2024-05-22,PIT,SF,5,9,14
2024-05-22,PHI,TEX,11,4,15
2024-05-22,MIA,MIL,1,0,1
2024-05-22,TB,BOS,5,8,13
2024-05-22,NYY,SEA,7,3,10
2024-05-22,TOR,CWS,9,2,11
2024-05-22,CHC,ATL,2,9,11
2024-05-22,ATH,COL,3,4,7
2024-05-22,LAD,AZ,0,6,6
2024-05-23,PIT,SF,6,7,13
2024-05-23,NYY,SEA,5,0,5
2024-05-23,PHI,TEX,5,2,7
2024-05-23,CIN,SD,4,6,10
2024-05-23,CHC,ATL,0,3,3
2024-05-23,ATH,COL,10,9,19
2024-05-23,DET,TOR,1,9,10
2024-05-23,CWS,BAL,6,8,14
2024-05-24,DET,TOR,6,2,8
2024-05-24,PIT,ATL,11,5,16
2024-05-24,WSH,SEA,6,1,7
2024-05-24,TB,KC,1,8,9
2024-05-24,CIN,LAD,9,6,15
2024-05-24,NYM,SF,7,8,15
2024-05-24,MIN,TEX,3,2,5
2024-05-24,BOS,MIL,2,7,9
2024-05-24,CWS,BAL,4,6,10
2024-05-24,COL,PHI,3,2,5
2024-05-24,LAA,CLE,4,10,14
2024-05-24,ATH,HOU,3,6,9
2024-05-24,AZ,MIA,0,3,3
2024-05-24,SD,NYY,0,8,8
2024-05-24,STL,CHC,0,0,0
2024-05-25,DET,TOR,2,1,3
2024-05-25,NYM,SF,2,7,9
2024-05-25,MIN,TEX,5,3,8
2024-05-25,CWS,BAL,3,5,8
2024-05-25,WSH,SEA,3,1,4
2024-05-25,PIT,ATL,4,1,5
2024-05-25,ATH,HOU,3,1,4
2024-05-25,TB,KC,4,7,11
2024-05-25,BOS,MIL,3,6,9
2024-05-25,CIN,LAD,3,1,4
2024-05-25,STL,CHC,7,6,13
2024-05-25,COL,PHI,4,8,12
2024-05-25,LAA,CLE,3,4,7
2024-05-25,SD,NYY,1,4,5
2024-05-25,AZ,MIA,3,2,5
2024-05-26,DET,TOR,14,11,25
2024-05-26,CIN,LAD,4,1,5
2024-05-26,WSH,SEA,5,9,14
2024-05-26,PIT,ATL,1,8,9
2024-05-26,BOS,MIL,2,1,3
2024-05-26,NYM,SF,4,3,7
2024-05-26,TB,KC,4,1,5
2024-05-26,MIN,TEX,2,6,8
2024-05-26,CWS,BAL,1,4,5
2024-05-26,COL,PHI,5,2,7
2024-05-26,LAA,CLE,4,5,9
2024-05-26,ATH,HOU,2,5,7
2024-05-26,AZ,MIA,1,3,4
2024-05-26,SD,NYY,5,2,7
2024-05-26,STL,CHC,4,3,7
2024-05-27,BAL,BOS,11,3,14
2024-05-27,MIN,KC,6,5,11
2024-05-27,CWS,TOR,1,5,6
2024-05-27,COL,CLE,8,6,14
2024-05-27,CIN,STL,3,1,4
2024-05-27,ATL,WSH,4,8,12
2024-05-27,MIL,CHC,5,1,6
2024-05-27,SF,PHI,8,4,12
2024-05-27,SD,MIA,2,1,3
2024-05-27,SEA,HOU,3,2,5
2024-05-27,NYM,LAD,0,0,0
2024-05-28,NYM,LAD,2,5,7
2024-05-28,NYM,LAD,0,3,3
2024-05-28,BAL,BOS,3,8,11
2024-05-28,CIN,STL,1,7,8
2024-05-28,TB,ATH,0,3,3
2024-05-28,ATL,WSH,2,0,2
2024-05-28,MIN,KC,4,2,6
2024-05-28,CWS,TOR,2,7,9
2024-05-28,MIL,CHC,3,6,9
2024-05-28,TEX,AZ,4,2,6
2024-05-28,COL,CLE,7,13,20
2024-05-28,LAA,NYY,4,3,7
2024-05-28,SEA,HOU,4,2,6
2024-05-28,SD,MIA,4,0,4
2024-05-28,SF,PHI,1,0,1
2024-05-28,DET,PIT,0,0,0
2024-05-29,DET,PIT,8,0,8
2024-05-29,DET,PIT,2,10,12
2024-05-29,CIN,STL,3,5,8
2024-05-29,TEX,AZ,6,1,7
2024-05-29,SF,PHI,1,6,7
2024-05-29,NYM,LAD,3,10,13
2024-05-29,SD,MIA,1,9,10
2024-05-29,BAL,BOS,6,1,7
2024-05-29,TB,ATH,4,3,7
2024-05-29,ATL,WSH,2,7,9
2024-05-29,MIN,KC,1,6,7
2024-05-29,CWS,TOR,1,3,4
2024-05-29,MIL,CHC,10,6,16
2024-05-29,COL,CLE,7,4,11
2024-05-29,LAA,NYY,1,2,3
2024-05-29,SEA,HOU,2,1,3
2024-05-30,TB,ATH,6,5,11
2024-05-30,MIN,KC,7,6,13
2024-05-30,MIL,CHC,6,4,10
2024-05-30,SEA,HOU,0,4,4
2024-05-30,BOS,DET,0,5,5
2024-05-30,NYM,AZ,3,2,5
2024-05-30,ATL,WSH,1,3,4
2024-05-30,LAA,NYY,3,8,11
2024-05-31,CHC,CIN,4,5,9
2024-05-31,PHI,STL,4,2,6
2024-05-31,BAL,TB,3,1,4
2024-05-31,TOR,PIT,5,3,8
2024-05-31,BOS,DET,7,3,10
2024-05-31,CLE,WSH,7,1,8
2024-05-31,NYM,AZ,10,9,19
2024-05-31,MIA,TEX,8,2,10
2024-05-31,ATL,ATH,4,2,6
2024-05-31,KC,SD,8,11,19
2024-05-31,HOU,MIN,1,6,7
2024-05-31,MIL,CWS,12,5,17
2024-05-31,LAD,COL,1,4,5
2024-05-31,SEA,LAA,5,4,9
2024-05-31,SF,NYY,2,6,8
2024-06-01,TOR,PIT,1,8,9
2024-06-01,BAL,TB,9,5,14
2024-06-01,BOS,DET,6,3,9
2024-06-01,CLE,WSH,3,2,5
2024-06-01,NYM,AZ,5,10,15
2024-06-01,KC,SD,3,7,10
2024-06-01,HOU,MIN,5,2,7
2024-06-01,ATL,ATH,9,11,20
2024-06-01,MIA,TEX,0,7,7
2024-06-01,MIL,CWS,4,3,7
2024-06-01,CHC,CIN,7,5,12
2024-06-01,SEA,LAA,9,0,9
2024-06-01,PHI,STL,6,1,7
2024-06-01,SF,NYY,3,7,10
2024-06-01,LAD,COL,4,1,5
2024-06-02,HOU,MIN,3,4,7
2024-06-02,BOS,DET,4,8,12
2024-06-02,BAL,TB,3,4,7
2024-06-02,ATL,ATH,3,1,4
2024-06-02,TOR,PIT,5,4,9
2024-06-02,CLE,WSH,2,5,7
2024-06-02,NYM,AZ,4,5,9
2024-06-02,MIA,TEX,0,6,6
2024-06-02,KC,SD,4,3,7
2024-06-02,MIL,CWS,6,3,9
2024-06-02,CHC,CIN,2,5,7
2024-06-02,SF,NYY,5,7,12
2024-06-02,LAD,COL,4,0,4
2024-06-02,SEA,LAA,5,1,6
2024-06-02,PHI,STL,4,5,9
2024-06-03,PHI,MIL,3,1,4
2024-06-03,WSH,NYM,7,8,15
2024-06-03,TOR,BAL,2,7,9
2024-06-03,TEX,DET,1,2,3
2024-06-03,HOU,STL,7,4,11
2024-06-03,COL,CIN,3,13,16
2024-06-03,LAA,SD,2,1,3
2024-06-03,AZ,SF,4,2,6
2024-06-04,CLE,KC,8,5,13
2024-06-04,PIT,LAD,1,0,1
2024-06-04,MIA,TB,5,9,14
2024-06-04,PHI,MIL,2,1,3
2024-06-04,WSH,NYM,3,6,9
2024-06-04,NYY,MIN,5,1,6
2024-06-04,TOR,BAL,1,10,11
2024-06-04,BOS,ATL,3,8,11
2024-06-04,TEX,DET,1,3,4
2024-06-04,CHC,CWS,7,6,13
2024-06-04,HOU,STL,8,5,13
2024-06-04,COL,CIN,1,4,5
2024-06-04,LAA,SD,4,2,6
2024-06-04,ATH,SEA,3,4,7
2024-06-04,AZ,SF,8,5,13
2024-06-05,BOS,ATL,9,0,9
2024-06-05,HOU,STL,2,4,6
2024-06-05,COL,CIN,7,12,19
2024-06-05,AZ,SF,3,9,12
2024-06-05,WSH,NYM,1,9,10
2024-06-05,PHI,MIL,2,0,2
2024-06-05,PIT,LAD,10,6,16
2024-06-05,MIA,TB,3,5,8
2024-06-05,NYY,MIN,9,5,14
2024-06-05,TOR,BAL,3,2,5
2024-06-05,TEX,DET,9,1,10
2024-06-05,CHC,CWS,7,6,13
2024-06-05,LAA,SD,3,2,5
2024-06-05,ATH,SEA,2,1,3
2024-06-05,CLE,KC,0,0,0
2024-06-06,TOR,BAL,6,5,11
2024-06-06,CLE,KC,3,4,7
2024-06-06,ATH,SEA,0,3,3
2024-06-06,PIT,LAD,7,11,18
2024-06-06,WSH,ATL,2,5,7
2024-06-06,NYY,MIN,8,5,13
2024-06-06,CIN,CHC,8,4,12
2024-06-06,STL,COL,2,3,5
2024-06-06,CWS,BOS,2,14,16
2024-06-06,SD,AZ,3,4,7
2024-06-07,STL,COL,8,5,13
2024-06-07,PIT,MIN,3,0,3
2024-06-07,DET,MIL,0,10,10
2024-06-07,WSH,ATL,2,1,3
2024-06-07,TB,BAL,3,6,9
2024-06-07,NYY,LAD,1,2,3
2024-06-07,CIN,CHC,3,2,5
2024-06-07,MIA,CLE,3,2,5
2024-06-07,TEX,SF,2,5,7
2024-06-07,KC,SEA,10,9,19
2024-06-07,CWS,BOS,7,2,9
2024-06-07,LAA,HOU,1,7,8
2024-06-07,SD,AZ,10,3,13
2024-06-07,ATH,TOR,2,1,3
2024-06-08,NYM,PHI,2,7,9
2024-06-08,TEX,SF,1,3,4
2024-06-08,PIT,MIN,4,0,4
2024-06-08,WSH,ATL,7,3,10
2024-06-08,ATH,TOR,0,7,7
2024-06-08,CIN,CHC,4,3,7
2024-06-08,KC,SEA,8,4,12
2024-06-08,TB,BAL,0,5,5
2024-06-08,CWS,BOS,6,1,7
2024-06-08,DET,MIL,4,5,9
2024-06-08,STL,COL,5,6,11
2024-06-08,MIA,CLE,0,8,8
