date,home_team,away_team,home_score,away_score,total_runs
2019-04-19,STL,NYM,4,5,9
2019-04-19,COL,PHI,4,3,7
2019-04-19,LAA,SEA,3,5,8
2019-04-19,ATH,TOR,1,5,6
2019-04-19,SD,CIN,2,3,5
2019-04-19,BAL,MIN,0,0,0
2019-04-19,CLE,ATL,0,0,0
2019-04-20,NYY,KC,9,2,11
2019-04-20,STL,NYM,10,2,12
2019-04-20,CHC,AZ,0,6,6
2019-04-20,PIT,SF,3,1,4
2019-04-20,BAL,MIN,5,6,11
2019-04-20,BAL,MIN,7,16,23
2019-04-20,ATH,TOR,1,10,11
2019-04-20,CLE,ATL,8,4,12
2019-04-20,CLE,ATL,7,8,15
2019-04-20,TB,BOS,5,6,11
2019-04-20,MIA,WSH,9,3,12
2019-04-20,MIL,LAD,5,0,5
2019-04-20,TEX,HOU,9,4,13
2019-04-20,COL,PHI,5,8,13
2019-04-20,SD,CIN,2,4,6
2019-04-20,LAA,SEA,5,6,11
2019-04-20,DET,CWS,0,0,0
2019-04-21,BAL,MIN,3,4,7
2019-04-21,NYY,KC,7,6,13
2019-04-21,DET,CWS,4,3,7
2019-04-21,MIA,WSH,0,5,5
2019-04-21,PIT,SF,2,3,5
2019-04-21,TB,BOS,3,4,7
2019-04-21,MIL,LAD,5,6,11
2019-04-21,STL,NYM,6,4,10
2019-04-21,CHC,AZ,2,1,3
2019-04-21,TEX,HOU,11,10,21
2019-04-21,COL,PHI,4,1,5
2019-04-21,LAA,SEA,8,6,14
2019-04-21,ATH,TOR,4,5,9
2019-04-21,SD,CIN,4,3,7
2019-04-21,CLE,ATL,5,11,16
2019-04-22,PIT,AZ,4,12,16
2019-04-22,BAL,CWS,2,12,14
2019-04-22,TB,KC,6,3,9
2019-04-22,NYM,PHI,5,1,6
2019-04-22,STL,MIL,13,5,18
2019-04-22,HOU,MIN,5,9,14
2019-04-22,COL,WSH,7,5,12
2019-04-22,ATH,TEX,6,1,7
2019-04-22,LAA,NYY,3,4,7
2019-04-22,BOS,DET,0,0,0
2019-04-23,BOS,DET,4,7,11
2019-04-23,BOS,DET,2,4,6
2019-04-23,CLE,MIA,1,3,4
2019-04-23,CIN,ATL,7,6,13
2019-04-23,PIT,AZ,1,2,3
2019-04-23,BAL,CWS,9,1,10
2019-04-23,TOR,SF,6,7,13
2019-04-23,TB,KC,5,2,7
2019-04-23,NYM,PHI,9,0,9
2019-04-23,STL,MIL,4,3,7
2019-04-23,CHC,LAD,7,2,9
2019-04-23,HOU,MIN,10,4,14
2019-04-23,COL,WSH,3,6,9
2019-04-23,ATH,TEX,11,5,16
2019-04-23,LAA,NYY,5,7,12
2019-04-23,SD,SEA,6,3,9
2019-04-24,TB,KC,2,10,12
2019-04-24,CLE,MIA,6,2,8
2019-04-24,STL,MIL,5,2,7
2019-04-24,COL,WSH,9,5,14
2019-04-24,ATH,TEX,6,5,11
2019-04-24,SD,SEA,1,0,1
2019-04-24,TOR,SF,0,4,4
2019-04-24,CIN,ATL,1,3,4
2019-04-24,PIT,AZ,2,11,13
2019-04-24,BAL,CWS,4,3,7
2019-04-24,BOS,DET,11,4,15
2019-04-24,NYM,PHI,0,6,6
2019-04-24,CHC,LAD,7,6,13
2019-04-24,HOU,MIN,7,1,8
2019-04-24,LAA,NYY,5,6,11
2019-04-25,PIT,AZ,0,5,5
2019-04-25,CHC,LAD,1,2,3
2019-04-25,CIN,ATL,4,2,6
2019-04-25,PHI,MIA,1,3,4
2019-04-25,BOS,DET,7,3,10
2019-04-25,HOU,CLE,1,2,3
2019-04-25,LAA,NYY,11,5,16
2019-04-25,SEA,TEX,14,2,16
2019-04-26,WSH,SD,3,4,7
2019-04-26,PHI,MIA,4,0,4
2019-04-26,TOR,ATH,4,2,6
2019-04-26,NYM,MIL,2,10,12
2019-04-26,ATL,COL,4,8,12
2019-04-26,HOU,CLE,3,6,9
2019-04-26,MIN,BAL,6,1,7
2019-04-26,CWS,DET,12,11,23
2019-04-26,KC,LAA,1,5,6
2019-04-26,STL,CIN,1,12,13
2019-04-26,AZ,CHC,8,3,11
2019-04-26,LAD,PIT,6,2,8
2019-04-26,SEA,TEX,5,4,9
2019-04-26,SF,NYY,3,7,10
2019-04-26,BOS,TB,0,0,0
2019-04-27,MIN,BAL,9,2,11
2019-04-27,STL,CIN,6,3,9
2019-04-27,TOR,ATH,7,1,8
2019-04-27,HOU,CLE,4,3,7
2019-04-27,WSH,SD,3,8,11
2019-04-27,BOS,TB,1,2,3
2019-04-27,SF,NYY,4,6,10
2019-04-27,PHI,MIA,12,9,21
2019-04-27,NYM,MIL,6,8,14
2019-04-27,KC,LAA,9,4,13
2019-04-27,ATL,COL,5,9,14
2019-04-27,AZ,CHC,1,9,10
2019-04-27,LAD,PIT,3,1,4
2019-04-27,SEA,TEX,1,15,16
2019-04-27,CWS,DET,0,0,0
2019-04-28,BOS,TB,2,5,7
2019-04-28,PHI,MIA,5,1,6
2019-04-28,TOR,ATH,5,4,9
2019-04-28,NYM,MIL,5,2,7
2019-04-28,ATL,COL,8,7,15
2019-04-28,WSH,SD,7,6,13
2019-04-28,MIN,BAL,4,1,5
2019-04-28,CWS,DET,4,1,5
2019-04-28,KC,LAA,3,7,10
2019-04-28,STL,CIN,5,2,7
2019-04-28,SF,NYY,5,11,16
2019-04-28,AZ,CHC,5,6,11
2019-04-28,LAD,PIT,7,6,13
2019-04-28,SEA,TEX,1,14,15
2019-04-28,HOU,CLE,4,1,5
2019-04-29,WSH,STL,3,6,9
2019-04-29,NYM,CIN,4,5,9
2019-04-29,BOS,ATH,9,4,13
2019-04-29,ATL,SD,3,1,4
2019-04-29,MIN,HOU,1,0,1
2019-04-29,MIL,COL,5,1,6
2019-04-29,CWS,BAL,5,3,8
2019-04-29,KC,TB,5,8,13
2019-04-29,SF,LAD,3,2,5
2019-04-30,WSH,STL,2,3,5
2019-04-30,PHI,DET,1,3,4
2019-04-30,NYM,CIN,4,3,7
2019-04-30,BOS,ATH,5,1,6
2019-04-30,MIA,CLE,4,7,11
2019-04-30,ATL,SD,3,4,7
2019-04-30,MIN,HOU,0,11,11
2019-04-30,MIL,COL,4,3,7
2019-04-30,TEX,PIT,4,6,10
2019-04-30,AZ,NYY,3,1,4
2019-04-30,SF,LAD,3,10,13
2019-04-30,LAA,TOR,4,3,7
2019-04-30,SEA,CHC,5,6,11
2019-04-30,CWS,BAL,0,0,0
2019-04-30,KC,TB,0,0,0
2019-05-01,BOS,ATH,7,3,10
2019-05-01,KC,TB,3,2,5
2019-05-01,KC,TB,8,2,10
2019-05-01,TEX,PIT,5,7,12
2019-05-01,AZ,NYY,3,2,5
2019-05-01,CWS,BAL,4,5,9
2019-05-01,CWS,BAL,7,6,13
2019-05-01,SEA,CHC,0,11,11
2019-05-01,WSH,STL,1,5,6
2019-05-01,PHI,DET,7,3,10
2019-05-01,NYM,CIN,0,1,1
2019-05-01,MIA,CLE,4,2,6
2019-05-01,ATL,SD,5,1,6
2019-05-01,MIL,COL,4,11,15
2019-05-01,MIN,HOU,6,2,8
2019-05-01,SF,LAD,2,1,3
2019-05-01,LAA,TOR,6,3,9
2019-05-02,NYM,CIN,1,0,1
2019-05-02,ATL,SD,2,11,13
2019-05-02,MIN,HOU,8,2,10
2019-05-02,MIL,COL,6,11,17
2019-05-02,KC,TB,1,3,4
2019-05-02,WSH,STL,2,1,3
2019-05-02,CWS,BOS,6,4,10
2019-05-02,LAA,TOR,6,2,8
2019-05-03,CHC,STL,4,0,4
2019-05-03,PIT,ATH,1,14,15
2019-05-03,BAL,TB,0,7,7
2019-05-03,PHI,WSH,4,2,6
2019-05-03,NYY,MIN,6,3,9
2019-05-03,DET,KC,4,3,7
2019-05-03,CLE,SEA,2,1,3
2019-05-03,CIN,SF,11,12,23
2019-05-03,MIA,ATL,2,7,9
2019-05-03,TEX,TOR,0,1,1
2019-05-03,CWS,BOS,1,6,7
2019-05-03,MIL,NYM,3,1,4
2019-05-03,COL,AZ,9,10,19
2019-05-03,SD,LAD,3,4,7
2019-05-04,NYY,MIN,3,7,10
2019-05-04,CHC,STL,6,5,11
2019-05-04,DET,KC,3,15,18
2019-05-04,CLE,SEA,5,4,9
2019-05-04,MIA,ATL,2,9,11
2019-05-04,PIT,ATH,6,4,10
2019-05-04,BAL,TB,3,0,3
2019-05-04,PHI,WSH,8,10,18
2019-05-04,LAA,HOU,2,14,16
2019-05-04,CIN,SF,9,2,11
2019-05-04,CWS,BOS,2,15,17
2019-05-04,MIL,NYM,4,3,7
2019-05-04,TEX,TOR,8,5,13
2019-05-04,COL,AZ,2,9,11
2019-05-04,SD,LAD,6,7,13
2019-05-05,DET,KC,5,2,7
2019-05-05,CLE,SEA,0,10,10
2019-05-05,MIA,ATL,1,3,4
2019-05-05,PIT,ATH,5,3,8
2019-05-05,PHI,WSH,7,1,8
2019-05-05,CWS,BOS,2,9,11
2019-05-05,MIL,NYM,3,2,5
2019-05-05,TEX,TOR,10,2,12
2019-05-05,COL,AZ,8,7,15
2019-05-05,NYY,MIN,4,1,5
2019-05-05,LAA,HOU,4,10,14
2019-05-05,SD,LAD,8,5,13
2019-05-05,CIN,SF,5,6,11
2019-05-05,CHC,STL,13,5,18
2019-05-05,BAL,TB,0,0,0
2019-05-06,CIN,SF,12,4,16
2019-05-06,CLE,CWS,1,9,10
2019-05-06,NYY,SEA,7,3,10
2019-05-06,BAL,BOS,4,1,5
2019-05-06,TOR,MIN,0,8,8
2019-05-06,TB,AZ,12,1,13
2019-05-06,MIL,WSH,5,3,8
2019-05-06,STL,PHI,6,0,6
2019-05-06,CHC,MIA,5,6,11
2019-05-06,HOU,KC,6,4,10
2019-05-06,SD,NYM,4,0,4
2019-05-06,LAD,ATL,5,3,8
2019-05-07,CLE,CWS,0,2,2
2019-05-07,NYY,SEA,5,4,9
2019-05-07,BAL,BOS,5,8,13
2019-05-07,PIT,TEX,5,4,9
2019-05-07,TOR,MIN,0,3,3
2019-05-07,DET,LAA,2,5,7
2019-05-07,TB,AZ,6,3,9
2019-05-07,MIL,WSH,6,0,6
2019-05-07,STL,PHI,1,11,12
2019-05-07,CHC,MIA,5,2,7
2019-05-07,HOU,KC,2,12,14
2019-05-07,COL,SF,4,14,18
2019-05-07,ATH,CIN,2,0,2
2019-05-07,SD,NYM,6,7,13
2019-05-07,LAD,ATL,9,0,9
2019-05-08,PIT,TEX,6,9,15
2019-05-08,TB,AZ,2,3,5
2019-05-08,MIL,WSH,7,3,10
2019-05-08,STL,PHI,0,5,5
2019-05-08,SD,NYM,3,2,5
2019-05-08,CLE,CWS,5,3,8
2019-05-08,NYY,SEA,1,10,11
2019-05-08,BAL,BOS,1,2,3
2019-05-08,TOR,MIN,1,9,10
2019-05-08,DET,LAA,10,3,13
2019-05-08,CHC,MIA,3,2,5
2019-05-08,HOU,KC,9,0,9
2019-05-08,ATH,CIN,5,4,9
2019-05-08,LAD,ATL,9,4,13
2019-05-08,COL,SF,0,0,0
2019-05-09,DET,LAA,0,13,13
2019-05-09,CLE,CWS,5,0,5
2019-05-09,CHC,MIA,4,1,5
2019-05-09,COL,SF,12,11,23
2019-05-09,ATH,CIN,0,3,3
2019-05-09,NYY,SEA,3,1,4
2019-05-09,STL,PIT,17,4,21
2019-05-09,HOU,TEX,4,2,6
2019-05-09,AZ,ATL,3,2,5
2019-05-09,LAD,WSH,0,6,6
2019-05-10,CHC,MIL,0,7,7
2019-05-10,BAL,LAA,3,8,11
2019-05-10,TOR,CWS,4,3,7
2019-05-10,BOS,SEA,14,1,15
2019-05-10,NYM,MIA,11,2,13
2019-05-10,TB,NYY,3,4,7
2019-05-10,HOU,TEX,3,0,3
2019-05-10,MIN,DET,6,0,6
2019-05-10,STL,PIT,1,2,3
2019-05-10,KC,PHI,5,1,6
2019-05-10,COL,SD,12,2,14
2019-05-10,ATH,CLE,4,3,7
2019-05-10,AZ,ATL,1,2,3
2019-05-10,LAD,WSH,5,0,5
2019-05-10,SF,CIN,0,7,7
2019-05-11,BOS,SEA,9,5,14
2019-05-11,MIN,DET,3,5,8
2019-05-11,MIN,DET,8,3,11
2019-05-11,STL,PIT,1,2,3
2019-05-11,CHC,MIL,2,1,3
2019-05-11,TOR,CWS,2,7,9
2019-05-11,BAL,LAA,2,7,9
2019-05-11,ATH,CLE,3,2,5
2019-05-11,TB,NYY,7,2,9
2019-05-11,NYM,MIA,4,1,5
2019-05-11,KC,PHI,0,7,7
2019-05-11,COL,SD,3,4,7
2019-05-11,HOU,TEX,11,4,15
2019-05-11,AZ,ATL,4,6,10
2019-05-11,SF,CIN,4,5,9
2019-05-11,LAD,WSH,2,5,7
2019-05-12,BAL,LAA,5,1,6
2019-05-12,BOS,SEA,11,2,13
2019-05-12,TOR,CWS,1,5,6
2019-05-12,TB,NYY,1,7,8
2019-05-12,HOU,TEX,15,5,20
2019-05-12,MIN,DET,3,5,8
2019-05-12,STL,PIT,6,10,16
2019-05-12,KC,PHI,1,6,7
2019-05-12,COL,SD,10,7,17
2019-05-12,SF,CIN,6,5,11
2019-05-12,ATH,CLE,3,5,8
2019-05-12,LAD,WSH,6,0,6
2019-05-12,AZ,ATL,3,5,8
2019-05-12,CHC,MIL,4,1,5
2019-05-12,NYM,MIA,0,0,0
2019-05-13,PHI,MIL,7,4,11
2019-05-13,DET,HOU,1,8,9
2019-05-13,MIN,LAA,4,5,9
2019-05-13,CWS,CLE,5,2,7
2019-05-13,AZ,PIT,9,3,12
2019-05-13,SEA,ATH,6,5,11
2019-05-13,NYY,BAL,0,0,0
2019-05-14,CWS,CLE,0,9,9
2019-05-14,CIN,CHC,1,3,4
2019-05-14,WSH,NYM,2,6,8
2019-05-14,PHI,MIL,1,6,7
2019-05-14,BOS,COL,4,5,9
2019-05-14,DET,HOU,4,11,15
2019-05-14,MIA,TB,0,4,4
2019-05-14,ATL,STL,3,14,17
2019-05-14,MIN,LAA,4,3,7
2019-05-14,KC,TEX,11,5,16
2019-05-14,AZ,PIT,2,6,8
2019-05-14,SF,TOR,3,7,10
2019-05-14,LAD,SD,6,3,9
2019-05-14,SEA,ATH,4,3,7
2019-05-14,NYY,BAL,0,0,0
2019-05-15,MIN,LAA,8,7,15
2019-05-15,NYY,BAL,5,3,8
2019-05-15,NYY,BAL,3,1,4
2019-05-15,AZ,PIT,11,1,12
2019-05-15,SF,TOR,4,3,7
2019-05-15,CIN,CHC,6,5,11
2019-05-15,WSH,NYM,5,1,6
2019-05-15,PHI,MIL,2,5,7
2019-05-15,BOS,COL,6,5,11
2019-05-15,DET,HOU,1,5,6
2019-05-15,MIA,TB,0,1,1
2019-05-15,ATL,STL,4,0,4
2019-05-15,KC,TEX,1,6,7
2019-05-15,LAD,SD,2,0,2
2019-05-16,WSH,NYM,7,6,13
2019-05-16,PHI,MIL,3,11,14
2019-05-16,DET,ATH,3,17,20
2019-05-16,KC,TEX,1,16,17
2019-05-16,CLE,BAL,14,7,21
2019-05-16,CIN,CHC,4,2,6
2019-05-16,ATL,STL,10,2,12
2019-05-16,CWS,TOR,4,2,6
2019-05-16,SD,PIT,4,3,7
2019-05-16,SEA,MIN,6,11,17
2019-05-17,WSH,CHC,6,14,20
2019-05-17,PHI,COL,5,4,9
2019-05-17,NYY,TB,4,3,7
2019-05-17,CLE,BAL,1,5,6
2019-05-17,BOS,HOU,1,3,4
2019-05-17,CIN,LAD,0,6,6
2019-05-17,DET,ATH,2,7,9
2019-05-17,MIA,NYM,8,6,14
2019-05-17,ATL,MIL,12,8,20
2019-05-17,TEX,STL,7,3,10
2019-05-17,CWS,TOR,2,10,12
2019-05-17,AZ,SF,7,0,7
2019-05-17,LAA,KC,5,2,7
2019-05-17,SD,PIT,3,5,8
2019-05-17,SEA,MIN,1,7,8
2019-05-18,NYY,TB,1,2,3
2019-05-18,CWS,TOR,4,1,5
2019-05-18,TEX,STL,2,8,10
2019-05-18,PHI,COL,2,1,3
2019-05-18,CLE,BAL,4,1,5
2019-05-18,CIN,LAD,4,0,4
2019-05-18,DET,ATH,1,4,5
2019-05-18,MIA,NYM,2,0,2
2019-05-18,BOS,HOU,3,7,10
2019-05-18,WSH,CHC,5,2,7
2019-05-18,ATL,MIL,4,3,7
2019-05-18,SD,PIT,2,7,9
2019-05-18,LAA,KC,6,3,9
2019-05-18,AZ,SF,5,8,13
2019-05-18,SEA,MIN,4,18,22
2019-05-19,BOS,HOU,4,3,7
2019-05-19,PHI,COL,7,5,12
2019-05-19,NYY,TB,13,5,18
2019-05-19,CLE,BAL,10,0,10
2019-05-19,CIN,LAD,3,8,11
2019-05-19,DET,ATH,3,7,10
2019-05-19,MIA,NYM,3,0,3
2019-05-19,ATL,MIL,2,3,5
2019-05-19,CWS,TOR,2,5,7
2019-05-19,TEX,STL,5,4,9
2019-05-19,LAA,KC,1,5,6
2019-05-19,SD,PIT,4,6,10
2019-05-19,AZ,SF,2,3,5
2019-05-19,SEA,MIN,7,4,11
2019-05-19,WSH,CHC,5,6,11
2019-05-20,TOR,BOS,2,12,14
2019-05-20,CLE,ATH,4,6,10
2019-05-20,BAL,NYY,7,10,17
2019-05-20,NYM,WSH,5,3,8
2019-05-20,TEX,SEA,10,9,19
2019-05-20,CHC,PHI,4,5,9
2019-05-20,HOU,CWS,3,0,3
2019-05-20,SF,ATL,1,4,5
2019-05-20,LAA,MIN,1,3,4
2019-05-20,SD,AZ,2,1,3
2019-05-21,CLE,ATH,3,5,8
2019-05-21,PIT,COL,0,5,5
2019-05-21,CHC,PHI,3,2,5
2019-05-21,BAL,NYY,4,11,15
2019-05-21,TOR,BOS,10,3,13
2019-05-21,NYM,WSH,6,5,11
2019-05-21,TB,LAD,3,7,10
2019-05-21,DET,MIA,4,5,9
2019-05-21,MIL,CIN,0,3,3
2019-05-21,TEX,SEA,5,3,8
2019-05-21,HOU,CWS,5,1,6
2019-05-21,SF,ATL,4,3,7
2019-05-21,LAA,MIN,3,8,11
2019-05-21,SD,AZ,3,2,5
2019-05-21,STL,KC,0,0,0
2019-05-22,CLE,ATH,2,7,9
2019-05-22,MIL,CIN,11,9,20
2019-05-22,STL,KC,2,8,10
2019-05-22,STL,KC,10,3,13
2019-05-22,TEX,SEA,2,1,3
2019-05-22,SD,AZ,5,2,7
2019-05-22,PIT,COL,3,9,12
2019-05-22,BAL,NYY,5,7,12
2019-05-22,TOR,BOS,5,6,11
2019-05-22,NYM,WSH,6,1,7
2019-05-22,TB,LAD,8,1,9
2019-05-22,DET,MIA,3,6,9
2019-05-22,CHC,PHI,8,4,12
2019-05-22,HOU,CWS,4,9,13
2019-05-22,SF,ATL,2,9,11
2019-05-22,LAA,MIN,0,0,0
2019-05-23,NYM,WSH,6,4,10
2019-05-23,PIT,COL,14,6,20
2019-05-23,BAL,NYY,5,6,11
2019-05-23,TOR,BOS,2,8,10
2019-05-23,DET,MIA,2,5,7
2019-05-23,CHC,PHI,7,9,16
2019-05-23,SF,ATL,4,5,9
2019-05-23,LAA,MIN,7,16,23
2019-05-23,CLE,TB,2,7,9
2019-05-23,HOU,CWS,0,4,4
2019-05-24,CHC,CIN,5,6,11
2019-05-24,PIT,LAD,2,10,12
2019-05-24,WSH,MIA,12,10,22
2019-05-24,TOR,SD,3,6,9
2019-05-24,NYM,DET,8,9,17
2019-05-24,CLE,TB,3,1,4
2019-05-24,HOU,BOS,4,3,7
2019-05-24,MIN,CWS,11,4,15
2019-05-24,MIL,PHI,4,6,10
2019-05-24,STL,ATL,2,5,7
2019-05-24,COL,BAL,8,6,14
2019-05-24,ATH,SEA,6,2,8
2019-05-24,LAA,TEX,3,4,7
2019-05-24,SF,AZ,2,18,20
2019-05-24,KC,NYY,0,0,0
2019-05-25,MIN,CWS,8,1,9
2019-05-25,KC,NYY,3,7,10
2019-05-25,KC,NYY,5,6,11
2019-05-25,CHC,CIN,8,6,14
2019-05-25,TOR,SD,4,19,23
2019-05-25,SF,AZ,4,10,14
2019-05-25,WSH,MIA,5,0,5
2019-05-25,ATH,SEA,6,5,11
2019-05-25,NYM,DET,5,4,9
2019-05-25,CLE,TB,2,6,8
2019-05-25,MIL,PHI,2,7,9
2019-05-25,HOU,BOS,4,3,7
2019-05-25,PIT,LAD,2,7,9
2019-05-25,STL,ATL,6,3,9
2019-05-25,COL,BAL,6,9,15
2019-05-25,LAA,TEX,3,2,5
2019-05-26,TOR,SD,10,1,11
2019-05-26,NYM,DET,4,3,7
2019-05-26,CLE,TB,3,6,9
2019-05-26,PIT,LAD,7,11,18
2019-05-26,WSH,MIA,9,6,15
2019-05-26,HOU,BOS,1,4,5
2019-05-26,MIN,CWS,7,0,7
2019-05-26,MIL,PHI,9,1,10
2019-05-26,KC,NYY,8,7,15
2019-05-26,CHC,CIN,2,10,12
2019-05-26,COL,BAL,8,7,15
2019-05-26,SF,AZ,2,6,8
2019-05-26,ATH,SEA,7,1,8
2019-05-26,LAA,TEX,7,6,13
2019-05-26,STL,ATL,3,4,7
2019-05-27,BAL,DET,5,3,8
2019-05-27,WSH,MIA,2,3,5
2019-05-27,NYY,SD,5,2,7
2019-05-27,CIN,PIT,5,8,13
2019-05-27,CIN,PIT,8,1,9
2019-05-27,TB,TOR,8,3,11
2019-05-27,HOU,CHC,6,5,11
2019-05-27,CWS,KC,2,1,3
2019-05-27,COL,AZ,4,3,7
2019-05-27,BOS,CLE,12,5,17
2019-05-27,ATH,LAA,8,5,13
2019-05-27,MIN,MIL,4,5,9
2019-05-27,LAD,NYM,9,5,14
2019-05-27,SEA,TEX,6,2,8
2019-05-28,CWS,KC,2,1,3
2019-05-28,NYY,SD,4,5,9
2019-05-28,CIN,PIT,11,6,17
2019-05-28,BAL,DET,0,3,3
2019-05-28,PHI,STL,4,3,7
2019-05-28,BOS,CLE,5,7,12
2019-05-28,TB,TOR,3,1,4
2019-05-28,MIA,SF,11,3,14
2019-05-28,ATL,WSH,4,5,9
2019-05-28,HOU,CHC,9,6,15
2019-05-28,CWS,KC,4,3,7
2019-05-28,MIN,MIL,5,3,8
2019-05-28,COL,AZ,6,2,8
2019-05-28,ATH,LAA,4,6,10
2019-05-28,LAD,NYM,3,7,10
2019-05-28,SEA,TEX,4,11,15
2019-05-29,CIN,PIT,2,7,9
2019-05-29,NYY,SD,7,0,7
2019-05-29,ATH,LAA,7,12,19
2019-05-29,SEA,TEX,7,8,15
2019-05-29,BOS,CLE,9,14,23
2019-05-29,BAL,DET,2,4,6
2019-05-29,PHI,STL,11,4,15
2019-05-29,TB,TOR,4,3,7
2019-05-29,MIA,SF,4,2,6
2019-05-29,ATL,WSH,4,14,18
2019-05-29,HOU,CHC,1,2,3
2019-05-29,CWS,KC,8,7,15
2019-05-29,COL,AZ,5,4,9
2019-05-29,LAD,NYM,9,8,17
2019-05-30,PHI,STL,3,5,8
2019-05-30,MIA,SF,1,3,4
2019-05-30,COL,AZ,11,10,21
2019-05-30,PIT,MIL,5,11,16
2019-05-30,TB,MIN,14,3,17
2019-05-30,TEX,KC,2,4,6
2019-05-30,CWS,CLE,10,4,14
2019-05-30,LAD,NYM,2,0,2
2019-05-30,SEA,LAA,3,9,12
2019-05-30,NYY,BOS,0,0,0
2019-05-31,BAL,SF,9,6,15
2019-05-31,NYY,BOS,4,1,5
2019-05-31,PIT,MIL,9,4,13
2019-05-31,CIN,WSH,9,3,12
2019-05-31,TB,MIN,3,5,8
2019-05-31,ATL,DET,2,8,10
2019-05-31,TEX,KC,6,2,8
2019-05-31,CWS,CLE,6,1,7
2019-05-31,STL,CHC,2,1,3
2019-05-31,COL,TOR,13,6,19
2019-05-31,AZ,NYM,4,5,9
2019-05-31,ATH,HOU,2,3,5
2019-05-31,SEA,LAA,4,3,7
2019-05-31,LAD,PHI,6,3,9
2019-05-31,SD,MIA,5,2,7
2019-06-01,TB,MIN,2,6,8
2019-06-01,CWS,CLE,2,5,7
2019-06-01,BAL,SF,2,8,10
2019-06-01,TEX,KC,6,2,8
2019-06-01,PIT,MIL,10,12,22
2019-06-01,CIN,WSH,2,5,7
2019-06-01,ATL,DET,10,5,15
2019-06-01,SEA,LAA,3,6,9
2019-06-01,STL,CHC,7,4,11
2019-06-01,NYY,BOS,5,3,8
2019-06-01,COL,TOR,4,2,6
2019-06-01,ATH,HOU,1,5,6
2019-06-01,AZ,NYM,6,5,11
2019-06-01,LAD,PHI,4,3,7
2019-06-01,SD,MIA,3,9,12
2019-06-02,BAL,SF,1,8,9
2019-06-02,CIN,WSH,1,4,5
2019-06-02,TB,MIN,7,9,16
2019-06-02,ATL,DET,7,4,11
2019-06-02,PIT,MIL,2,4,6
2019-06-02,CWS,CLE,2,0,2
2019-06-02,STL,CHC,2,1,3
2019-06-02,TEX,KC,5,1,6
2019-06-02,COL,TOR,5,1,6
2019-06-02,ATH,HOU,4,6,10
2019-06-02,AZ,NYM,7,1,8
2019-06-02,SEA,LAA,3,13,16
2019-06-02,LAD,PHI,8,0,8
2019-06-02,SD,MIA,3,9,12
2019-06-02,NYY,BOS,5,8,13
2019-06-03,CHC,LAA,8,1,9
2019-06-03,AZ,LAD,1,3,4
2019-06-03,SEA,HOU,2,4,6
2019-06-03,SD,PHI,8,2,10
2019-06-04,PIT,ATL,5,12,17
2019-06-04,WSH,CWS,9,5,14
2019-06-04,TOR,NYY,4,3,7
2019-06-04,NYM,SF,3,9,12
2019-06-04,DET,TB,9,6,15
2019-06-04,CLE,MIN,5,2,7
2019-06-04,MIL,MIA,0,16,16
2019-06-04,CHC,COL,6,3,9
2019-06-04,TEX,BAL,11,12,23
2019-06-04,KC,BOS,3,8,11
2019-06-04,STL,CIN,1,4,5
2019-06-04,AZ,LAD,0,9,9
2019-06-04,LAA,ATH,2,4,6
2019-06-04,SEA,HOU,5,11,16
2019-06-04,SD,PHI,6,9,15
2019-06-05,WSH,CWS,6,4,10
2019-06-05,AZ,LAD,3,2,5
2019-06-05,SD,PHI,5,7,12
2019-06-05,PIT,ATL,7,4,11
2019-06-05,TOR,NYY,11,7,18
2019-06-05,NYM,SF,7,0,7
2019-06-05,DET,TB,0,4,4
2019-06-05,CLE,MIN,9,7,16
2019-06-05,MIL,MIA,3,8,11
2019-06-05,CHC,COL,9,8,17
2019-06-05,TEX,BAL,2,1,3
2019-06-05,KC,BOS,0,8,8
2019-06-05,LAA,ATH,10,9,19
2019-06-05,SEA,HOU,14,1,15
2019-06-05,STL,CIN,0,0,0
2019-06-06,NYM,SF,7,3,10
2019-06-06,PIT,ATL,6,1,7
2019-06-06,DET,TB,1,6,7
2019-06-06,KC,BOS,5,7,12
2019-06-06,STL,CIN,3,1,4
2019-06-06,MIL,MIA,5,1,6
2019-06-06,CHC,COL,1,3,4
2019-06-06,SEA,HOU,7,8,15
2019-06-06,TOR,NYY,2,6,8
2019-06-06,CLE,MIN,4,5,9
2019-06-06,TEX,BAL,4,3,7
2019-06-06,LAA,ATH,4,7,11
2019-06-06,SD,WSH,5,4,9
2019-06-07,CHC,STL,3,1,4
2019-06-07,PHI,CIN,4,2,6
2019-06-07,TOR,AZ,2,8,10
2019-06-07,NYM,COL,1,5,6
2019-06-07,BOS,TB,1,5,6
2019-06-07,DET,MIN,3,6,9
2019-06-07,MIA,ATL,1,7,8
2019-06-07,CLE,NYY,5,2,7
2019-06-07,TEX,ATH,3,5,8
2019-06-07,HOU,BAL,4,3,7
2019-06-07,MIL,PIT,10,4,14
2019-06-07,KC,CWS,6,4,10
2019-06-07,LAA,SEA,2,6,8
2019-06-07,SD,WSH,5,4,9
2019-06-07,SF,LAD,2,1,3
2019-06-08,BOS,TB,2,9,11
2019-06-08,BOS,TB,5,1,6
2019-06-08,TEX,ATH,10,5,15
2019-06-08,TEX,ATH,3,1,4
2019-06-08,KC,CWS,0,2,2
2019-06-08,TOR,AZ,0,6,6
2019-06-08,PHI,CIN,4,1,5
